row index,2013,,Primary Deposit Type,Secondary Deposit Type, (1),Company,Source,Mt ore,Column 9,Column 10
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,%Cu,0.76
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,g/t Au,1.9
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,g/t In,26.0
473,David Garedji,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,2,%Pb,2.5
473,David Garedji,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,2,%Zn,5.0
473,David Garedji,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,2,g/t Ag,15.0
473,David Garedji,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,2,%Cu,0.8
473,David Garedji,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,2,g/t Au,2.5
474,Kvaisi,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,2.851,%Pb,2.24
474,Kvaisi,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,2.851,%Zn,6.47
474,Kvaisi,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,2.851,g/t Ag,15.4
475,Madneuli,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17; Migineishvili 2005,93.07,%Pb,0.62
475,Madneuli,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17; Migineishvili 2005,93.07,%Zn,4.09
475,Madneuli,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17; Migineishvili 2005,93.07,g/t Ag,9.2
475,Madneuli,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17; Migineishvili 2005,93.07,%Cu,1.28
475,Madneuli,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17; Migineishvili 2005,93.07,g/t Au,1.8
476,Merisi Group,Georgia,Porphyry,,C,unknown,NATO Sci 2002 v17,3.268,%Pb,1.8
476,Merisi Group,Georgia,Porphyry,,C,unknown,NATO Sci 2002 v17,3.268,%Zn,1.4
476,Merisi Group,Georgia,Porphyry,,C,unknown,NATO Sci 2002 v17,3.268,g/t Ag,18.7
476,Merisi Group,Georgia,Porphyry,,C,unknown,NATO Sci 2002 v17,3.268,%Cu,2.84
476,Merisi Group,Georgia,Porphyry,,C,unknown,NATO Sci 2002 v17,3.268,g/t Au,0.7
477,Razdarankom,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,0.34,%Pb,1.5
477,Razdarankom,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,0.34,%Zn,1.0
478,Rtskhmeluri,Georgia,Epithermal?,,C,unknown,NATO Sci 2002 v17,0.255,%Pb,1.61
478,Rtskhmeluri,Georgia,Epithermal?,,C,unknown,NATO Sci 2002 v17,0.255,%Zn,2.67
479,Skatykom,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,0.1745,%Pb,6.81
480,Zeshko,Georgia,VMS,May also be Sedex?,C,unknown,NATO Sci 2002 v17,22.88,%Zn,1.67
480,Zeshko,Georgia,VMS,May also be Sedex?,C,unknown,NATO Sci 2002 v17,22.88,%Cu,3.5
481,Tellerhäuser,Germany,Skarn,,C,Anglo Saxony Mining,Website (2015-12-28),32.2,%Zn,0.74
481,Tellerhäuser,Germany,Skarn,,C,Anglo Saxony Mining,Website (2015-12-28),32.2,%Sn,0.35
481,Tellerhäuser,Germany,Skarn,,C,Anglo Saxony Mining,Website (2015-12-28),32.2,g/t In,71.0
482,Geyer Southwest,Germany,Skarn,,C,Tin International (Deutchse Rohstoff),Website (2015-12-28),11.6,%Sn,0.37
485,Ark,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,0.492,%Pb,2.2
485,Ark,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,0.492,%Zn,4.7
486,Black Angel,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,4.425,%Pb,3.0
486,Black Angel,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,4.425,%Zn,8.6
486,Black Angel,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,4.425,g/t Ag,17.9
487,Blyklippen,Greenland,Sediment-hosted Pb-Zn,MVT,NC,Ironbark Zinc,Thomassen (2005),0.22,%Pb,2.1
487,Blyklippen,Greenland,Sediment-hosted Pb-Zn,MVT,NC,Ironbark Zinc,Thomassen (2005),0.22,%Zn,9.3
487,Blyklippen,Greenland,Sediment-hosted Pb-Zn,MVT,NC,Ironbark Zinc,Thomassen (2005),0.22,%Cu,0.7
488,Citronen,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Ironbark Zinc,Ann Rep 2013-14,132,%Pb,0.4
488,Citronen,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Ironbark Zinc,Ann Rep 2013-14,132,%Zn,4.0
489,Kvanefjeld,Greenland,Magmatic Alkaline Intrusive,Layered alkaline complex,C,Greenland Energy & Minerals,Ann Rep 2013,956,%Zn,0.2351
489,Kvanefjeld,Greenland,Magmatic Alkaline Intrusive,Layered alkaline complex,C,Greenland Energy & Minerals,Ann Rep 2013,956,%U3O8,0.0273
490,Nunngarut,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,0.2,%Pb,3.4
490,Nunngarut,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,0.2,%Zn,9.0
491,South Lakes,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,1.7,%Pb,2.5
491,South Lakes,Greenland,Sediment-hosted Pb-Zn,Sedex,C,Angel Mining,Conf. Pres. 2011-11,1.7,%Zn,6.9
495,Ajari,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.1,%Zn,3.5
495,Ajari,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.1,g/t Ag,42.0
495,Ajari,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.1,%Cu,0.8
495,Ajari,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.1,g/t Au,0.52
496,Ambaji,India,Sediment-hosted Pb-Zn,MVT,NC,RBG Minerals (Binani Industries),ILZSG database (2016-07-12),8.8,%Pb,3.1
496,Ambaji,India,Sediment-hosted Pb-Zn,MVT,NC,RBG Minerals (Binani Industries),ILZSG database (2016-07-12),8.8,%Zn,4.2
496,Ambaji,India,Sediment-hosted Pb-Zn,MVT,NC,RBG Minerals (Binani Industries),ILZSG database (2016-07-12),8.8,%Cu,1.6
497,Ambamata,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),8.3,%Pb,6.0
497,Ambamata,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),8.3,%Zn,6.0
497,Ambamata,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),8.3,%Cu,2.0
499,Bajta Central,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.22,%Pb,2.57
499,Bajta Central,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.22,%Zn,3.84
500,Ballaria,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),16,%Pb,1.17
500,Ballaria,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),16,%Zn,5.85
502,Baroi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),7,%Pb,4.6
502,Baroi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),7,%Zn,1.71
503,Basantgarh,India,VMS,,NC,Indo Gold,Website (2014-10-26),3.5,%Zn,1.3
503,Basantgarh,India,VMS,,NC,Indo Gold,Website (2014-10-26),3.5,%Cu,1.7
504,Bethumni,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.23,%Pb,1.64
504,Bethumni,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.23,%Zn,1.0
505,Bhilwara,India,Sediment-hosted Pb-Zn,Sedex,C,unknown,IMYB 2013,7.1,%Pb,0.86
505,Bhilwara,India,Sediment-hosted Pb-Zn,Sedex,C,unknown,IMYB 2013,7.1,%Zn,1.4
505,Bhilwara,India,Sediment-hosted Pb-Zn,Sedex,C,unknown,IMYB 2013,7.1,%Cu,0.36
506,Danva,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.3,%Pb,0.5
506,Danva,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.3,%Zn,6.4
506,Danva,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.3,%Cu,1.4
507,Deri,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),1,%Pb,5.4
507,Deri,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),1,%Zn,7.3
507,Deri,India,Sediment-hosted Pb-Zn,Sedex,NC,Indo Gold,Website (2014-10-26),1,%Cu,2.0
508,Devpura,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),17.49,%Pb,0.44
508,Devpura,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),17.49,%Zn,1.84
510,Gorubathan,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),2.79,%Pb,4.0
510,Gorubathan,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),2.79,%Zn,4.23
510,Gorubathan,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),2.79,g/t Ag,62.0
510,Gorubathan,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),2.79,%Cu,0.1
511,Kalabar,India,VMS,,NC,Indo Gold,Website (2014-10-26),1,%Zn,6.7
511,Kalabar,India,VMS,,NC,Indo Gold,Website (2014-10-26),1,%Cu,0.4
512,Kankariya,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),9.01,%Pb,2.56
512,Kankariya,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),9.01,%Zn,3.22
514,Kolari,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),8.2,%Zn,6.8
515,Madarpura,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),6.6,%Zn,5.51
516,Mochia,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,27,%Pb,1.69
516,Mochia,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,27,%Zn,3.79
517,Mokanpura North,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,40,%Pb,0.6
517,Mokanpura North,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,40,%Zn,2.4
518,Paduna North Block,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.14,%Pb,0.67
518,Paduna North Block,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.14,%Zn,3.25
519,Pipela,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.6,%Zn,1.8
519,Pipela,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.6,g/t Ag,50.0
519,Pipela,India,VMS,,NC,Indo Gold,Website (2014-10-26),0.6,%Cu,1.8
520,Rajpura Dariba,India,Sediment-hosted Pb-Zn,Sedex,C,Hindustan Zinc / Vedanta,Ann Rep 2013-14,,%Cu,0.15
520,Rajpura Dariba,India,Sediment-hosted Pb-Zn,Sedex,C,Hindustan Zinc / Vedanta,Ann Rep 2013-14,,g/t Au,0.28
522,Rangpo,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.56,%Pb,1.1
522,Rangpo,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.56,%Zn,2.6
522,Rangpo,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.56,%Cu,1.1
523,Rewara,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.2,%Pb,5.4
523,Rewara,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.2,%Zn,0.4
523,Rewara,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.2,%Cu,0.7
524,Saladipura,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),115,%Zn,1.0
525,Samodi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.69,%Pb,1.37
525,Samodi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),3.69,%Zn,1.85
526,Sargipali,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),2,%Pb,5.94
527,Sawar,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.9,%Pb,2.54
527,Sawar,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),0.9,%Zn,1.45
529,South Dedwas,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),18.38,%Pb,0.79
529,South Dedwas,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),18.38,%Zn,1.3
529,South Dedwas,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),18.38,g/t Ag,21.0
530,Tikhi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.47,%Pb,1.9
530,Tikhi,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.47,%Zn,2.59
531,Tiranga,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.15,%Pb,1.75
531,Tiranga,India,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.15,%Zn,1.13
533,Dairi-Anjing Hitam,Indonesia,Sediment-hosted Pb-Zn,Sedex,C,"Bumi Resources, PT Antam",Ann Rep 2013,8.11,%Pb,9.1
533,Dairi-Anjing Hitam,Indonesia,Sediment-hosted Pb-Zn,Sedex,C,"Bumi Resources, PT Antam",Ann Rep 2013,8.11,%Zn,14.6
533,Dairi-Anjing Hitam,Indonesia,Sediment-hosted Pb-Zn,Sedex,C,"Bumi Resources, PT Antam",Ann Rep 2013,8.11,g/t Ag,12.0
535,Dairi-Lae Jahe,Indonesia,Sediment-hosted Pb-Zn,Sedex,C,"Bumi Resources, PT Antam",Ann Rep 2013,16.18,%Pb,4.5
535,Dairi-Lae Jahe,Indonesia,Sediment-hosted Pb-Zn,Sedex,C,"Bumi Resources, PT Antam",Ann Rep 2013,16.18,%Zn,8.2
536,Atlantis II,International,VMS,Seafloor Massive sulfide,NC,Diamond Fields International,Website (2016-07-14),89.5,%Zn,2.06
536,Atlantis II,International,VMS,Seafloor Massive sulfide,NC,Diamond Fields International,Website (2016-07-14),89.5,g/t Ag,38.4
536,Atlantis II,International,VMS,Seafloor Massive sulfide,NC,Diamond Fields International,Website (2016-07-14),89.5,%Cu,0.45
539,Emarat,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ehya et al 2010,10,%Pb,2.26
539,Emarat,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ehya et al 2010,10,%Zn,6.0
540,Heyder Abad,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Bazargani-Guilani et al 2011,0.12,%Pb,8.0
540,Heyder Abad,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Bazargani-Guilani et al 2011,0.12,%Zn,1.0
541,Irankuh,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),10,%Pb,2.4
541,Irankuh,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),10,%Zn,7.4
542,Kuh-e-Surmeh,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),0.9,%Pb,5.4
542,Kuh-e-Surmeh,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),0.9,%Zn,12.1
543,Kushk,Iran,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),4,%Pb,3.0
543,Kushk,Iran,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),4,%Zn,10.0
544,Mehdiabad,Iran,Sediment-hosted Pb-Zn,Sedex/MVT?,C,Mawarid Mining,Ann Rep 2012 (UCL Res.),394,%Pb,1.6
544,Mehdiabad,Iran,Sediment-hosted Pb-Zn,Sedex/MVT?,C,Mawarid Mining,Ann Rep 2012 (UCL Res.),394,%Zn,4.2
544,Mehdiabad,Iran,Sediment-hosted Pb-Zn,Sedex/MVT?,C,Mawarid Mining,Ann Rep 2012 (UCL Res.),394,g/t Ag,36.0
545,Nakhlak,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Jazi et al (2016),7,%Pb,8.33
545,Nakhlak,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Jazi et al (2016),7,%Zn,0.38
545,Nakhlak,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Jazi et al (2016),7,g/t Ag,72.0
546,Reza Barak,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Bazargani-Guilani et al 2011,0.15,%Pb,7.0
546,Reza Barak,Iran,Sediment-hosted Pb-Zn,MVT,NC,unknown,Bazargani-Guilani et al 2011,0.15,%Zn,2.5
547,Allenwood West,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Tech Rep 2010 (Rathdowney Res.),10.1,%Pb,0.4
547,Allenwood West,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Tech Rep 2010 (Rathdowney Res.),10.1,%Zn,1.6
548,Ballinalack,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,7.83,%Pb,1.1
548,Ballinalack,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,7.83,%Zn,6.8
548,Ballinalack,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,7.83,g/t Ag,27.0
549,Courtbrown,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1,%Pb,2.0
549,Courtbrown,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1,%Zn,3.5
549,Courtbrown,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1,g/t Ag,14.0
550,Garrycam,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1.35,%Pb,0.18
550,Garrycam,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1.35,%Zn,2.67
551,Harberton Bridge,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,3.7,%Pb,1.1
551,Harberton Bridge,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,3.7,%Zn,8.8
551,Harberton Bridge,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,3.7,g/t Ag,10.0
552,Keel,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1.85,%Pb,1.04
552,Keel,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1.85,%Zn,7.71
552,Keel,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,1.85,g/t Ag,39.6
555,Oldcastle,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Tech Rep 2010 (Rathdowney Res.),3,%Pb,0.6
555,Oldcastle,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Tech Rep 2010 (Rathdowney Res.),3,%Zn,4.3
555,Oldcastle,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Tech Rep 2010 (Rathdowney Res.),3,g/t Ag,11.0
556,Pallas Green,Ireland,Sediment-hosted Pb-Zn,MVT,C,Glencore Xstrata,Reserves-Resources 2013,42,%Pb,1.0
556,Pallas Green,Ireland,Sediment-hosted Pb-Zn,MVT,C,Glencore Xstrata,Reserves-Resources 2013,42,%Zn,7.0
557,Rickardstown,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,3.5,%Pb,1.1
557,Rickardstown,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,3.5,%Zn,2.2
558,Silvermines,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,6.89,g/t Ag,70.0
558,Silvermines,Ireland,Sediment-hosted Pb-Zn,MVT,NC,unknown,Ireland Gov't Top 55 brochure,6.89,%Cu,0.6
561,Alaigyr (Alaigir),Kazakhstan,VMS?,,NC,"Tau-Ken Samruk, Radington Industrial Consulting",ILZSG database (2016-07-12),50,%Pb,5.0
561,Alaigyr (Alaigir),Kazakhstan,VMS?,,NC,"Tau-Ken Samruk, Radington Industrial Consulting",ILZSG database (2016-07-12),50,g/t Ag,40.0
565,East Region,Kazakhstan,VMS?,,C,Kazakhmys (now KAZ Minerals),Ann Rep 2013,91.807,%Pb,0.87
565,East Region,Kazakhstan,VMS?,,C,Kazakhmys (now KAZ Minerals),Ann Rep 2013,91.807,%Zn,3.64
565,East Region,Kazakhstan,VMS?,,C,Kazakhmys (now KAZ Minerals),Ann Rep 2013,91.807,g/t Ag,55.49
565,East Region,Kazakhstan,VMS?,,C,Kazakhmys (now KAZ Minerals),Ann Rep 2013,91.807,%Cu,1.86
565,East Region,Kazakhstan,VMS?,,C,Kazakhmys (now KAZ Minerals),Ann Rep 2013,91.807,g/t Au,0.87
567,Novo-Leninogorskoye,Kazakhstan,VMS,,C,Glencore Xstrata / KazZinc,Reserves-Resources 2013,40,%Pb,1.0
567,Novo-Leninogorskoye,Kazakhstan,VMS,,C,Glencore Xstrata / KazZinc,Reserves-Resources 2013,40,%Zn,4.0
567,Novo-Leninogorskoye,Kazakhstan,VMS,,C,Glencore Xstrata / KazZinc,Reserves-Resources 2013,40,g/t Ag,33.0
567,Novo-Leninogorskoye,Kazakhstan,VMS,,C,Glencore Xstrata / KazZinc,Reserves-Resources 2013,40,%Cu,0.2
567,Novo-Leninogorskoye,Kazakhstan,VMS,,C,Glencore Xstrata / KazZinc,Reserves-Resources 2013,40,g/t Au,2.0
570,Shaimerden Stockpile,Kazakhstan,VMS?,Non-sulfide Zinc,SC,Glencore Xstrata / KazZinc,Reserves-Resources 2013,2,%Zn,22.0
576,Tishinsky Tailings,Kazakhstan,VMS Tailings,,TC,Glencore Xstrata / KazZinc,Ann Rep 2012 (note: not reported in 2013),1.15,%Pb,0.44
576,Tishinsky Tailings,Kazakhstan,VMS Tailings,,TC,Glencore Xstrata / KazZinc,Ann Rep 2012 (note: not reported in 2013),1.15,%Zn,2.26
576,Tishinsky Tailings,Kazakhstan,VMS Tailings,,TC,Glencore Xstrata / KazZinc,Ann Rep 2012 (note: not reported in 2013),1.15,g/t Ag,5.13
576,Tishinsky Tailings,Kazakhstan,VMS Tailings,,TC,Glencore Xstrata / KazZinc,Ann Rep 2012 (note: not reported in 2013),1.15,%Cu,0.23
576,Tishinsky Tailings,Kazakhstan,VMS Tailings,,TC,Glencore Xstrata / KazZinc,Ann Rep 2012 (note: not reported in 2013),1.15,g/t Au,0.38
577,Zhairem,Kazakhstan,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,20,%Pb,2.0
577,Zhairem,Kazakhstan,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,20,%Zn,5.0
577,Zhairem,Kazakhstan,Sediment-hosted Pb-Zn,,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,20,%Cu,0.5
578,Bumbo,Kenya,Sediment-hosted Pb-Zn,Sedex,C,"African Barrick Gold-51%, Lonmin-49%",Ann Rep 2012 (Aviva Corp),1.58,%Zn,4.5
578,Bumbo,Kenya,Sediment-hosted Pb-Zn,Sedex,C,"African Barrick Gold-51%, Lonmin-49%",Ann Rep 2012 (Aviva Corp),1.58,g/t Ag,33.77
578,Bumbo,Kenya,Sediment-hosted Pb-Zn,Sedex,C,"African Barrick Gold-51%, Lonmin-49%",Ann Rep 2012 (Aviva Corp),1.58,%Cu,2.08
578,Bumbo,Kenya,Sediment-hosted Pb-Zn,Sedex,C,"African Barrick Gold-51%, Lonmin-49%",Ann Rep 2012 (Aviva Corp),1.58,g/t Au,0.56
579,Boz Emchek,Kyrgyzstan,Skarn,,NC,unknown,data Kyrgyz Investment Group,,%Pb,4.0
579,Boz Emchek,Kyrgyzstan,Skarn,,NC,unknown,data Kyrgyz Investment Group,,%Zn,4.3
579,Boz Emchek,Kyrgyzstan,Skarn,,NC,unknown,data Kyrgyz Investment Group,,g/t Ag,13.2
579,Boz Emchek,Kyrgyzstan,Skarn,,NC,unknown,data Kyrgyz Investment Group,,%Cu,1.14
579,Boz Emchek,Kyrgyzstan,Skarn,,NC,unknown,data Kyrgyz Investment Group,,g/t Au,1.93
580,Mironovskoye,Kyrgyzstan,Skarn?,,C,Chaarat Gold Holdings,Website (2014-10-26),1.58223,%Pb,0.52
580,Mironovskoye,Kyrgyzstan,Skarn?,,C,Chaarat Gold Holdings,Website (2014-10-26),1.58223,g/t Ag,48.05
580,Mironovskoye,Kyrgyzstan,Skarn?,,C,Chaarat Gold Holdings,Website (2014-10-26),1.58223,%Cu,1.49
581,Kasi,Laos,Sediment-hosted Pb-Zn?,MVT?,C,Padaeng Industries,Ann Rep 2013,0.9,%Pb,1.9
581,Kasi,Laos,Sediment-hosted Pb-Zn?,MVT?,C,Padaeng Industries,Ann Rep 2013,0.9,%Zn,9.0
582,Lamphun,Laos,Sediment-hosted Pb-Zn,MVT,C,Padaeng Industries,Ann Rep 2013,2.1,%Pb,1.2
582,Lamphun,Laos,Sediment-hosted Pb-Zn,MVT,C,Padaeng Industries,Ann Rep 2013,2.1,%Zn,7.2
583,Angangueo,Mexico,Epithermal,High to intermediate sulfidation,C,Southern Copper Corp (Grupo Mexico),Form 10K 2013,6.636,%Pb,0.438
583,Angangueo,Mexico,Epithermal,High to intermediate sulfidation,C,Southern Copper Corp (Grupo Mexico),Form 10K 2013,6.636,%Zn,2.63
583,Angangueo,Mexico,Epithermal,High to intermediate sulfidation,C,Southern Copper Corp (Grupo Mexico),Form 10K 2013,6.636,%Cu,1.39
586,Bismark,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,6.142,%Pb,0.55
586,Bismark,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,6.142,%Zn,6.11
586,Bismark,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,6.142,g/t Ag,40.25
586,Bismark,Mexico,Skarn,,C,Peñoles Group,Ann Rep 2013,6.142,%Cu,0.32
589,Buenavista Zinc,Mexico,Skarn?,,C,Grupo Mexico / SCC,Form 10K 2013,36,%Zn,3.3
